id;date;advertiser;client;affiliate;tags_id;stats_countrycode;stats_model;name;link;status
1472;2021-09-14 08:25:25;Rothelec;BASE&CO;Eve Lemaire;9;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""14""}]";De Bon Matin;https://www.premium-collect.com/pixelget/link/pid/70412/hash/d8f7d123ec9111753df1ba65689e339e?url=https://rothelec.monoffre.fr/2105_rothelec/?utm_source=000&id_affilie=%5BID_AFFILIE%5D&email=[email]&nom=[lname]&prenom=[fname]&type=%5BTYPE%5D&id=%5BID%5D&code_origine=%5BCODE_ORIGINE%5D;success
1473;2021-09-14 08:28:35;Cession d'entreprise;Maxiweb;Thibaut;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""3.20""}]";Le Petit Finaud;https://www.07coin-du-net.com/index.php?p1=Email&prenom=[fname]&email=[email]&cam=131&ver=460_A&crea=546&part=42&bas=160&sc=Lptfnd1509;success
1474;2021-09-14 08:31:49;Oui SNCF;Mailomedia;MÃ©lanie Royant;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";L'Astucieux;https://mailotrackb.com/?ref=OUIKON14;error
1475;2021-09-14 08:33:45;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.30""}]";Fan de Bon Plans;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62273&to_shootid=19318&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1476;2021-09-14 08:37:54;Ideal Douche;BASE&CO;Arnaud;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";Conso-Club;https://www.collectetoffres.fr/pixelget/link/pid/70430/hash/f87f07477d063a131deacfc4eeab4797?url=https://meilleureoffre.eu/1806-ideal/html/?ci_editid=114&email=[email]&nom=[lname]&prenom=[fname]&tel=&adresse=&cp=[zcode]&ville=;success
1477;2021-09-14 08:38:34;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.30""}]";Corner promo (FR);https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62261&to_shootid=19317&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1478;2021-09-14 08:39:09;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.30""}]";Idee Maline;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=53186&to_shootid=19327&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1479;2021-09-14 08:40:02;Oui SNCF;Mailomedia;MÃ©lanie Royant;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";France Bons Plans;https://mailotrackb.com/?ref=OUIKON12;error
1480;2021-09-14 08:41:51;Becquet;Avent Media;Matthieu;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";L'astuce du jour;"https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25066820&epi=KTK27&url=

https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=Rentree_AH21&codesrc=2744";success
1481;2021-09-14 08:42:06;Maisons du monde;REACTIVPUB/ R-ADVERTISING;Julien;5;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.55""}]";Conso-Club;https://clk.tradedoubler.com/click?p=312781&a=3233557&g=24946624&url=https://www.maisonsdumonde.com/FR/fr/e/collection-jardin?utm_source=reactivpub_fr&utm_medium=email_ext&utm_campaign=collection-outdoor&utm_content=picto;success
1482;2021-09-14 08:44:50;Maisons du monde;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;5;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Idee Maline;https://clk.tradedoubler.com/click?p=312781&a=2957739&g=24946624&url=https://www.maisonsdumonde.com/FR/fr/e/collection-jardin?utm_source=reactivpub_fr&utm_medium=email_ext&utm_campaign=collection-outdoor&utm_content=picto;success
1483;2021-09-14 08:45:10;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Corner promo (FR);https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62261&to_shootid=19317&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1484;2021-09-14 08:45:45;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Fan de Bon Plans;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62273&to_shootid=19318&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1485;2021-09-14 09:11:12;Nespresso;TimeOne;ThÃ©o Parietti;46;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Une Proposition;https://tracking.publicidees.com/clic.php?promoid=231381&progid=7799&partid=51795&to_shootid=19340&url=http%3A%2F%2Fvotre-selection.fr%2F%3Fref%3DB2CTIM23%26lf%3Dc006891e009568329db08e8347a43cf1%26aid%3DAFF_CLICK_ID%26pf%5Bemail%5D%3D[email]%26pf%5Bfname%5D%3D[fname]%26pf%5Blname%5D%3D[lname];error
1486;2021-09-14 09:23:58;Oui SNCF;Mailomedia;MÃ©lanie Royant;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Shop Privileges;https://mailotrackb.com/?ref=OUIKON32;error
1487;2021-09-14 09:27:05;SAGE  ;NEOPERF;Sophie Alleaume;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""30""}]";La Lettre des Entrepreneurs;https://clk.tradedoubler.com/click?p=320118&a=3113214&g=25046162&url=https://www.devisdirect.com/DD/_4920/?qcp=Neo_SAGE_Neomedia_0721&utm_source=newsletter&utm_medium=neoperf&utm_nooverride=1;success
1488;2021-09-14 09:27:51;Becquet;Avent Media;Matthieu;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";La Maison Indingo;"https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25066820&epi=KTK29&url=

https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=Rentree_AH21&codesrc=2744";success
1489;2021-09-14 09:29:57;UsineClub top;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Le Petit Finaud;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0cicj0bdjci0chcgga0a&avuid=[UID];success
1490;2021-09-14 09:30:17;SAGE  ;NEOPERF;Sophie Alleaume;10;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""30""}]";Votre Entreprise;https://clk.tradedoubler.com/click?p=320118&a=3209295&g=25046162&url=https://www.devisdirect.com/DD/_4920/?qcp=Neo_SAGE_Neomedia_0721&utm_source=newsletter&utm_medium=neoperf&utm_nooverride=1;success
1491;2021-09-14 09:33:10;Becquet;Avent Media;Matthieu;8;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Les Astuces des Voisins;"https://clk.tradedoubler.com/click?p=306289&a=2789196&g=25066820&epi=KTK47&url=

https://www.becquet.fr/becquet/index.jsp?utm_source=AM&utm_medium=emailing&utm_term=2744&utm_content=email&utm_campaign=Rentree_AH21&codesrc=2744";success
1492;2021-09-14 09:38:13;Usine Club Veste;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";L'Astucieux;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0bfhe0bdjci0chcggj0a&avuid=[UID];success
1493;2021-09-14 09:38:33;UsineClub top;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Les PrivilÃ¨ges (.net);http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0dgjf0bdjci0chcgfi0a&avuid=[UID];success
1494;2021-09-14 09:46:43;Maisons du monde;REACTIVPUB/ R-ADVERTISING;Julien Aguillon;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.07""},{""modelid"":4,""modelname"":""cpa"",""payout"":""0.03""}]";Deal Exceptionnel;https://clk.tradedoubler.com/click?p=312781&a=3043138&g=24946624&url=https://www.maisonsdumonde.com/FR/fr/e/collection-jardin?utm_source=reactivpub_fr&utm_medium=email_ext&utm_campaign=collection-outdoor&utm_content=picto;success
1495;2021-09-14 09:47:15;Le coq sportif;BONZAI DIGITAL SAS, TF1;Thomas;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Idee Maline;https://tracker.affility.net/collecte/?action=mailredirect&c=xskqnd22cxnnqb255sgw31462xg;success
1496;2021-09-14 09:48:21;Usine Club Veste;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";Conso-Club;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0fdej0bdjci0chcggi0a&avuid=[UID];success
1497;2021-09-14 09:55:01;Usine Club Veste;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";De Bon Matin;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0djge0bdjci0chcggb0a&avuid=[UID];success
1498;2021-09-14 10:14:50;IndÃ©pendance royale;COM&CLICK;Manon Brillouet;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""18""}]";Idee Maline;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=wwn63tuk&chan=2hp3x9yu;success
1499;2021-09-14 10:23:46;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";L'astuce du jour;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=51799&to_shootid=19284&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1500;2021-09-14 10:24:41;Usine club;ADVENTURE CONSEIL;Ayoub;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.15""}]";On Gagne;http://kont.adcolink.com/tracking/?type=redirectemail&i=eha0bah0eijh0bdjci0chcghb0a&avuid=[UID];success
1501;2021-09-14 10:26:45;Ideal douche;BASE&CO;Eve Lemaire;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""11""}]";Une Proposition;https://www.informationdumoment.fr/pixelget/link/pid/58184/hash/dddaaea766d405cd474810f6540957b6?url=https://meilleureoffre.eu/1806-ideal/html/?ci_editid=112&email=[email]&nom=[lname]&prenom=[fname]&tel=&adresse=&cp=[zcode]&ville=;success
1503;2021-09-14 10:44:37;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.30""}]";Avis de Bons Plans (EXPERTSENDER);https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=53186&to_shootid=19327&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1504;2021-09-14 10:50:12;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.30""}]";Idee Maline;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=53186&to_shootid=19327&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1505;2021-09-14 10:52:25;Siblu;TimeOne;ThÃ©o Parietti;38;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""12""}]";Corner promo (FR);https://dpql1mdar6ba6.cloudfront.net/clic.php?promoid=231009&progid=2685&partid=62261&to_shootid=19343&url=https%3A%2F%2Fachatmobilhome.siblu.fr%2Fpage%2Fdevenez-proprietaire-de-votre-mobil-home-des-149-euros-par-mois-timeone-2%3Faid%3DAFC-FR-01-210212-140305340460267e%26utm_medium%3Daffiliation%26utm_source%3Dtimeone%26utm_campaign%3Daffiliation-FR-VMH-emailing-149-euros_par_mois%26lastname%3D[lname]%26firstname%3D[fname]%26email%3D[email];error
1506;2021-09-14 10:54:06;Siblu;TimeOne;ThÃ©o Parietti;38;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""12""}]";Le Petit Finaud;https://d1lsgde8gwl44s.cloudfront.net/clic.php?promoid=231009&progid=2685&partid=52221&to_shootid=19344&url=https%3A%2F%2Fachatmobilhome.siblu.fr%2Fpage%2Fdevenez-proprietaire-de-votre-mobil-home-des-149-euros-par-mois-timeone-2%3Faid%3DAFC-FR-01-210212-140305340460267e%26utm_medium%3Daffiliation%26utm_source%3Dtimeone%26utm_campaign%3Daffiliation-FR-VMH-emailing-149-euros_par_mois%26lastname%3D[lname]%26firstname%3D[fname]%26email%3D[email];error
1507;2021-09-14 10:54:48;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";La Maison Indingo;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=54353&to_shootid=19285&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1508;2021-09-14 10:58:35;Oui SNCF;Mailomedia;Florent Royant;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Les PrivilÃ¨ges (.net);https://mailotrackb.com/?ref=OUIKON26;error
1509;2021-09-14 12:03:16;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Les Astuces des Voisins;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62251&to_shootid=19286&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1510;2021-09-14 12:13:27;Oui SNCF;Mailomedia;Florent Royant;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Corner promo (FR);https://mailotrackb.com/?ref=OUIKON25;error
1511;2021-09-14 12:16:33;Oui SNCF;Mailomedia;Florent Royant;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Fan de Bon Plans;https://mailotrackb.com/?ref=OUIKON29;error
1512;2021-09-14 12:18:28;Oui SNCF;Mailomedia;Florent Royant;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";De Bon Matin;https://mailotrackb.com/?ref=OUIKON30;error
1513;2021-09-14 12:18:43;Imprimencre;FLINTERACTIVE WEBMEDIARM;CÃ©cile di Battista;18;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.28""}]";On Gagne;https://wmrm-xby.com/clic.php?idc=3076&idv=5441&type=5&cand=327813&url=https://www.imprim-encre.com/?utm_source=CPA13_327813_cbw&utm_medium=mailing&utm_campaign=rentree21;success
1514;2021-09-14 12:19:21;Carrefour;ADVERTISE ME;Alexis Baudran;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";L'Astucieux;https://stats.digitalmetric.fr/stclk/39dae663669c991244adb3c61485063c/q43/193707/1?;success
1515;2021-09-14 12:22:18;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Le Guide des Economies;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62250&to_shootid=19287&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1516;2021-09-14 12:23:22;Carrefour;ADVERTISE ME;Alexis Baudran;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Conso-Club;https://stats.digitalmetric.fr/stclk/cfffdd77b3b1478c41dca07dac12bc41/q43/193708/1?;success
1517;2021-09-14 12:43:21;Mathon;COM&CLICK;Manon;67;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=09etiard&chan=iye0wrzm&data1=&data2=;error
1519;2021-09-14 12:48:04;Peugeot;Datawork - CARDATA;Omar;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""20""}]";Idee Maline;https://cars.annaminum.com/aff_c?offer_id=1645&aff_id=1128&source=3281&aff_sub5=42904&file_id=11622&url_id=10663;error
1520;2021-09-14 12:51:37;Mathon;COM&CLICK;Manon;67;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";Les Bons Plans d'Internet;https://www.mobandclick.com/scripts/click.php?a_aid=5363986114fd5&a_bid=3vh7mc9m&chan=imgvxhr0&data1=&data2=;error
1521;2021-09-14 12:54:22;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";L'Ã¯le Aux Offres;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62271&to_shootid=19302&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1522;2021-09-14 12:57:43;Weight Watchers;ADVENTURE CONSEIL;Ayoub;7;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;http://kont.adcolink.com/tracking/?type=redirectemail&i=bje0bah0ecia0bdjbf0chcejc0a&avuid=[UID];success
1523;2021-09-14 13:01:30;Weight Watchers;ADVENTURE CONSEIL;Ayoub;7;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";Isladelasofertas;http://kont.adcolink.com/tracking/?type=redirectemail&i=bje0bah0ecia0bdjbf0chcejc0a&avuid=[UID];success
1524;2021-09-14 13:06:34;Carrefour;ADVERTISE ME;Alexis Baudran;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,18""}]";Ma Selection Shopping;https://stats.digitalmetric.fr/stclk/da76265ab7fc73090fcced43ac99b1d5/q43/193722/1?;success
1525;2021-09-14 13:07:05;Hyundai;Dataondemand;Sophiann;2;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""25""}]";Club des Reducs;https://clk.tradedoubler.com/click?p=321257&a=2839595&g=25062572&url=https://codtrk3.fr/l_KON_KON_29237/%3Flien=kona&nom=[lname]&prenom=[fname]&email=[email]&telephone=&codepostal=[zcode]&_perso=1;success
1526;2021-09-14 13:07:20;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";La Gazette des Bons Plans;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62252&to_shootid=19288&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1527;2021-09-14 13:07:55;Advertise;ADVENTURE CONSEIL;Ayoub;7;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";Isladelasofertas;https://mailotrackb.com/?ref=OUIKON29;error
1528;2021-09-14 13:08:24;Hypertension;SWARMIZ;Cynthia Luzolo;14;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.40""}]";Le Petit Finaud;http://tracking.dom1swz.com/aff_c?offer_id=4536&aff_id=1295&url_id=9913&file_id=16206&aff_sub3=lepetitfinaud;success
1529;2021-09-14 13:08:39;Gafas Comfort;Datawork - CARDATA;Fabrizio;5;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""6""}]";Rebaja Del DÃ­a;http://fashion.arbowine.com/aff_c?offer_id=1146&aff_id=1128&source=4942&aff_sub2=rebajadeldia1509&aff_sub5=42915&file_id=11542&url_id=10561;success
1530;2021-09-14 13:09:09;Nespresso;TimeOne;Mathilde;46;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.80""}]";Les Bon Kdo;https://tracking.publicidees.com/clic.php?promoid=231381&progid=7799&partid=52475&to_shootid=19351&url=http%3A%2F%2Fvotre-selection.fr%2F%3Fref%3DB2CTIM23%26lf%3Dc006891e009568329db08e8347a43cf1%26aid%3DAFF_CLICK_ID%26pf%5Bemail%5D%3D[email]%26pf%5Bfname%5D%3D[fname]%26pf%5Blname%5D%3D[lname];error
1531;2021-09-14 13:11:09;Gafas Comfort;Datawork - CARDATA;Fabrizio;28;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""6""}]";Offeralis;http://fashion.arbowine.com/aff_c?offer_id=1146&aff_id=1128&source=4943&aff_sub2=offeralisES1609&aff_sub5=42914&file_id=11542&url_id=10561;success
1532;2021-09-14 13:27:22;Aldi sweep;TimeOne;ThÃ©o Parietti;33;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Offeralis;https://tracking.publicidees.com/clic.php?promoid=231414&progid=7796&partid=62272&to_shootid=19303&url=https%3A%2F%2Fshakr.cc%2F3rsev%3FCID%3DE_TIMEONE_ALDICTS_MAILING__JEU+CONCOURS;error
1533;2021-09-14 13:32:21;COPIEUR;NEOPERF;Sophie Alleaume;15;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""15""}]";La Lettre des Entrepreneurs;https://clk.tradedoubler.com/click?p=277898&a=3113214&g=25075618&url=https://devis-pour-les-pros.fr/676_FR_SF_0921/;success
1534;2021-09-14 13:32:31;Carrefour;ADVERTISE ME;Alexis Baudran;42;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Une Proposition;https://stats.digitalmetric.fr/stclk/e5b67eb35ed67d92701c1f94f4aa507a/q43/193718/1?;success
1535;2021-09-14 13:33:38;Bazarchic Le Coq Sportif;BONZAI DIGITAL SAS, TF1;Thomas;26;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://tracker.bdtrkone.com/collecte/?action=mailredirect&c=rikd22clhtxpvb530rxljiq31462mlvvl;success
1536;2021-09-14 13:35:47;SFR BUSINESS;Vertical mail / Isoskele;Rova;35;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""20""}]";La Foire aux Affaires;{Lien miroir};error
1537;2021-09-14 13:36:41;Quick & Easy Finance;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;10;aus;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""9""}]";Daily-Promos (NET);https://tracking.topnews.org.uk/aff_c?offer_id=2080&aff_id=1283&source=dailypromoAU1609&file_id=9953;error
1538;2021-09-14 13:37:36;Siblu Voyages;TimeOne;ThÃ©o Parietti;38;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""12""}]";Ma DestinÃ©;https://d3gfpbdqwemhe6.cloudfront.net/clic.php?promoid=231009&progid=2685&partid=52215&to_shootid=19342&url=https%3A%2F%2Fachatmobilhome.siblu.fr%2Fpage%2Fdevenez-proprietaire-de-votre-mobil-home-des-149-euros-par-mois-timeone-2%3Faid%3DAFC-FR-01-210212-140305340460267e%26utm_medium%3Daffiliation%26utm_source%3Dtimeone%26utm_campaign%3Daffiliation-FR-VMH-emailing-149-euros_par_mois%26lastname%3D[lname]%26firstname%3D[fname]%26email%3D[email];error
1539;2021-09-14 13:43:59;Thalasseo;ADLEAD - NOTIFY;Monica;38;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Avis de Bons Plans (EXPERTSENDER);https://ext.ntf-dn.com/adtckcmnc.php?idc=11661&idp=2661&idm=3597&email=[email]&rdr=https://thalasseo.privilegesbienetre.com/thalasseo/fr/rsmp/landingintentionnisteoctobre2020/20102020/idp=2661&idm=3597&email=[email];success
1540;2021-09-14 13:47:13;Thalasseo;ADLEAD - NOTIFY;Monica;38;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.60""}]";Conso-Club;https://ext.ntf-dn.com/adtckcmnc.php?idc=11661&idp=3732&idm=3597&email=[email]&rdr=https://thalasseo.privilegesbienetre.com/thalasseo/fr/rsmp/landingintentionnisteoctobre2020/20102020/idp=3732&idm=3597&email=[email];success
1541;2021-09-14 13:48:59;Thalasseo;ADLEAD - NOTIFY;Monica;38;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.60""}]";Club des Reducs;https://ext.ntf-dn.com/adtckcmnc.php?idc=11661&idp=2319&idm=3597&email=[email]&rdr=https://thalasseo.privilegesbienetre.com/thalasseo/fr/rsmp/landingintentionnisteoctobre2020/20102020/idp=2319&idm=3597&email=[email];success
1542;2021-09-14 13:50:23;Thalasseo;ADLEAD - NOTIFY;Monica;38;Fr;"[{""modelid"":5,""modelname"":""c2l"",""payout"":""0.60""}]";France Bons Plans;https://ext.ntf-dn.com/adtckcmnc.php?idc=11661&idp=3620&idm=3597&email=[email]&rdr=https://thalasseo.privilegesbienetre.com/thalasseo/fr/rsmp/landingintentionnisteoctobre2020/20102020/idp=3620&idm=3597&email=[email];success
1543;2021-09-14 13:51:12;Milf de France;LoudingAds;Zainab;4;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""0.9""}]";Mon DÃ©sir Brulant;https://wmrm-xby.com/clic.php?idc=1751&idv=5425&type=5&cand=199876&url=https://secure-ssl-direct.fr/cordyceps/?c=11&utm_medium=cpm&utm_source=wd-aff&utm_campaign=ceps08&utm_content=199876;success
1544;2021-09-14 13:52:45;Mortgage Buddy;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;30;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""16""}]";Oz Good Plan (Com);https://tracking.topnews.org.uk/aff_c?offer_id=1875&aff_id=1283&source=ozgoodplans1609&file_id=11124;error
